user_id,login,logout,user,email,phone,year_of_birth,phone_type,interest,location
748,11:00,12:45,Gracia Dhea,Gracia@gmail.com,+6287717640975,1964,TECNO,Career Development,Cinambo
749,21:51,00:11,Hanasira Putri,Hanasira@hotmail.com,+6285075070009,2000,vivo,Cryptocurrency,Cibiru
750,23:01,02:12,Mariam Avrialy,Mariam@yahoo.com,+6286151954035,1965,Infinix,Beauty,Batununggal
751,08:56,11:22,ayudhia santoso,ayudhia@hotmail.com,+6281810383392,1971,Infinix,Finance,Panyileukan
752,10:20,12:00,Iman lusiana,Iman@gmail.com,+6286658816201,1993,Motorola,Education,Cibiru
753,12:37,15:53,Esya Ridwan,Esya@gmail.com,+6282833395500,1983,Honor,Movies & Streaming,Cibiru
754,21:10,02:38,Syahdan Annisa,Syahdan@outlook.com,+6286354888768,1960,Sony,Career Development,Bojongloa Kaler
755,12:49,16:22,Regina Hilda,Regina@outlook.com,+6287607685842,1964,vivo,Finance,Kiaracondong
756,15:19,18:39,Yolanda Isnaeni,Yolanda@yahoo.com,+6283923790944,1975,ZTE,E-commerce,Batununggal
757,05:24,09:07,Lulu Nur,Lulu@hotmail.com,+6282794974594,1977,Motorola,Cryptocurrency,Coblong
758,16:32,21:18,Ichsan Rida,Ichsan@outlook.com,+6285452566990,1989,Xiaomi,Finance,Sumur Bandung
759,09:11,13:26,Israqi anggi,Israqi@gmail.com,+6288696047066,1962,realme,Health & Fitness,Bandung Wetan
760,01:25,02:41,Isnaeni zella,Isnaeni@yahoo.com,+6286708697012,1992,Nokia,Sports,Gedebage
761,08:53,13:11,Maulana Muhamad,Maulana@gmail.com,+6286341458641,2002,vivo,Gaming,Gedebage
762,18:00,23:15,Ferdinand Isnaeni,Ferdinand@gmail.com,+6284617118244,1963,Advan,Cryptocurrency,Bandung Wetan
763,21:15,02:30,ari Yolanda,ari@gmail.com,+6286801389538,2001,Sony,Gaming,Rancasari
764,07:34,08:24,Hilda Jayanti,Hilda@outlook.com,+6286647766537,1986,Sharp,Sports,Bandung Kulon
765,21:54,22:35,Deri Gina,Deri@hotmail.com,+6281048982447,1976,Apple,Fashion,Bandung Kidul
766,00:21,04:52,Gina ari,Gina@hotmail.com,+6281884513056,1964,Sony,Music,Bojongloa Kaler
767,18:23,23:46,Bagus Agnes,Bagus@yahoo.com,+6285211688665,1962,Google Pixel,Finance,Antapani
768,16:54,19:24,Diny lusiana,Diny@yahoo.com,+6282089171495,1965,Advan,Beauty,Sukasari
769,09:17,10:06,andrian Peter,andrian@yahoo.com,+6287218701230,1996,Sharp,Sports,Antapani
770,18:17,20:35,Bella Hanasira,Bella@gmail.com,+6283487906171,1996,vivo,Movies & Streaming,Ujungberung
771,14:34,16:53,Isnaeni afgani,Isnaeni@yahoo.com,+6289089618913,1997,Motorola,Music,Sumur Bandung
772,16:35,18:16,Ferdinand Kirana,Ferdinand@hotmail.com,+6285943590538,1989,Advan,Home Living,Cibeunying Kaler
773,12:52,13:19,Israqi robbi,Israqi@hotmail.com,+6281055600179,1973,Xiaomi,Home Living,Cidadap
774,03:44,06:09,winda Agus,winda@outlook.com,+6286888394556,1992,Samsung,Cryptocurrency,Bandung Kulon
775,13:20,14:31,Peter Avrialy,Peter@gmail.com,+6283716721570,2001,Xiaomi,Finance,Bojongloa Kidul
776,20:45,00:08,yogie Yogi,yogie@hotmail.com,+6286106057736,1989,Sharp,Home Living,Bojongloa Kidul
777,03:28,04:47,Ckasinta Hilda,Ckasinta@yahoo.com,+6283360852605,1978,ASUS,Parenting,Cicendo
778,10:34,11:05,Dinda Gracia,Dinda@gmail.com,+6285586181509,1998,Apple,Food & Beverage,Andir
779,11:17,16:28,Maulana Agnes,Maulana@hotmail.com,+6282396016768,1994,vivo,Travel,Bojongloa Kaler
780,09:26,11:08,Renaya moch,Renaya@hotmail.com,+6281778543187,1994,Xiaomi,Finance,Rancasari
781,15:03,20:48,Mariam Lulu,Mariam@hotmail.com,+6286151889907,1972,Sharp,Home Living,Arcamanik
782,10:28,15:05,Mariam Dita,Mariam@gmail.com,+6284735841080,1979,Sharp,Sports,Ujungberung
783,12:25,14:08,Yulia Yulia,Yulia@gmail.com,+6282686508664,1993,Nokia,Technology,Arcamanik
784,01:48,06:10,arif Ichsan,arif@hotmail.com,+6282119765933,1985,Google Pixel,Parenting,Rancasari
785,21:35,00:58,Iman Citra,Iman@outlook.com,+6286477479491,1993,ASUS,E-commerce,Kiaracondong
786,21:43,00:30,Bella Sonia,Bella@hotmail.com,+6284223412410,1973,Sharp,Finance,Lengkong
787,08:32,12:04,Neneng Renaya,Neneng@outlook.com,+6284298797864,1960,Xiaomi,Career Development,Kiaracondong
788,11:56,15:35,Aulia Yogi,Aulia@outlook.com,+6282548599256,1979,Lenovo,Cryptocurrency,Sukajadi
789,00:20,01:01,raka Rizky,raka@outlook.com,+6288414226015,1974,Samsung,Music,Kiaracondong
790,22:45,00:18,Regina Gracia,Regina@hotmail.com,+6288526166011,1992,itel,Food & Beverage,Astana Anyar
791,11:40,12:50,Ristya raka,Ristya@outlook.com,+6287073752035,1983,Motorola,Fashion,Cibiru
792,22:57,23:41,Dicky Meisa,Dicky@gmail.com,+6285445675100,2000,Infinix,Sports,Kiaracondong
793,00:25,05:50,yolanda Hilda,yolanda@outlook.com,+6285279622937,1971,Nokia,E-commerce,Ujungberung
794,11:10,13:24,saraswati Putri,saraswati@gmail.com,+6288812469096,1964,Samsung,Education,Regol
795,09:25,13:43,Nur Selisa,Nur@yahoo.com,+6288459631588,1996,Nokia,Music,Rancasari
796,15:31,19:01,Hazana Revina,Hazana@outlook.com,+6282105978965,1971,Huawei,Fashion,Cicendo
797,11:06,12:27,Avrialy Deri,Avrialy@yahoo.com,+6285154541904,1970,OPPO,Music,Bandung Kulon
798,21:46,23:35,Yolanda arif,Yolanda@outlook.com,+6288040498069,1986,vivo,Social Media,Arcamanik
799,15:30,16:59,lestari Agnes,lestari@gmail.com,+6289182167588,1986,OPPO,Beauty,Bojongloa Kidul
800,00:35,02:54,Dicky Khansa,Dicky@outlook.com,+6284351410906,1981,Nokia,Sports,Bojongloa Kidul
801,10:41,13:05,Annisa Rizky,Annisa@gmail.com,+6289917348187,1979,Xiaomi,Cryptocurrency,Cibeunying Kidul
802,13:55,16:39,Susanti ayudhia,Susanti@hotmail.com,+6285318295051,1991,realme,Cryptocurrency,Kiaracondong
803,07:51,11:06,Nadya lestari,Nadya@gmail.com,+6283826360062,1992,Apple,Health & Fitness,Bojongloa Kaler
804,07:25,10:41,winda Agus,winda@gmail.com,+6283526943853,1980,Huawei,Gaming,Buahbatu
805,12:56,13:26,irfan Selisa,irfan@gmail.com,+6283084753730,1989,Google Pixel,Home Living,Lengkong
806,16:25,20:48,winda Ichsan,winda@yahoo.com,+6285953256758,1961,Google Pixel,Home Living,Astana Anyar
807,02:06,05:45,Susanti Hilmy,Susanti@hotmail.com,+6284010128552,2001,Sharp,Social Media,Antapani
808,03:26,04:41,Jayanti Israqi,Jayanti@outlook.com,+6285764312709,2000,ZTE,Career Development,Mandalajati
809,09:56,11:20,Bella Avrialy,Bella@hotmail.com,+6289317494638,1986,Honor,Home Living,Mandalajati
810,13:51,14:24,Deri Deri,Deri@yahoo.com,+6281330360070,1997,Nokia,Food & Beverage,Astana Anyar
811,04:27,06:11,Gina juanita,Gina@hotmail.com,+6287538280881,1960,Nokia,Gaming,Cidadap
812,02:21,07:31,Tatie ayudhia,Tatie@hotmail.com,+6284639917655,1979,Motorola,Finance,Sumur Bandung
813,11:59,12:16,Adnan Rachmawati,Adnan@outlook.com,+6289883086237,1984,Lenovo,Career Development,Sukasari
814,05:00,08:20,yogie Mita,yogie@outlook.com,+6289124023537,2000,Sony,E-commerce,Bojongloa Kaler
815,14:04,18:23,Lulu anggi,Lulu@gmail.com,+6285423254753,1964,Lenovo,Movies & Streaming,Bandung Wetan
816,23:59,03:28,Suherdi sinta,Suherdi@outlook.com,+6286121341723,1985,Advan,Fashion,Batununggal
817,10:39,12:12,afgani zella,afgani@hotmail.com,+6285549404430,1967,vivo,Social Media,Bandung Wetan
818,21:10,23:58,Hanasira suci,Hanasira@hotmail.com,+6281746607528,1988,Advan,Health & Fitness,Ujungberung
819,07:00,09:14,Bayu Bella,Bayu@hotmail.com,+6288870083661,1990,Xiaomi,Movies & Streaming,Regol
820,06:03,09:29,Kania Anjani,Kania@yahoo.com,+6281666089432,1975,Infinix,Music,Bandung Kidul
821,16:40,17:01,Suherdi Dwi,Suherdi@gmail.com,+6285575582986,1988,Huawei,Finance,Arcamanik
822,11:07,14:46,santoso Pina,santoso@yahoo.com,+6287698664920,1960,Samsung,Travel,Buahbatu
823,22:40,01:53,Annisa sukmala,Annisa@gmail.com,+6286135844950,1992,Sharp,Home Living,Bandung Kidul
824,19:13,20:53,Esya Deri,Esya@yahoo.com,+6285232897721,1984,Sharp,Sports,Coblong
825,08:25,12:40,arief Nurfa,arief@hotmail.com,+6283365601971,2000,Honor,Gaming,Rancasari
826,00:30,01:43,Putri Suherdi,Putri@gmail.com,+6287272024794,1974,ZTE,Gaming,Bandung Kidul
827,07:47,08:15,Neneng Arya,Neneng@yahoo.com,+6281014084779,1964,vivo,Music,Babakan Ciparay
828,14:10,18:29,furqon Mariam,furqon@gmail.com,+6281758434741,1962,ASUS,Home Living,Sukajadi
829,23:26,02:51,Erwin lusiana,Erwin@yahoo.com,+6281205617107,1989,Google Pixel,Beauty,Sumur Bandung
830,02:58,04:39,dinda Israqi,dinda@outlook.com,+6289327708975,1997,Huawei,Cryptocurrency,Andir
831,16:07,19:45,Annisa Sri,Annisa@hotmail.com,+6284223821119,1966,vivo,Home Living,Bojongloa Kaler
832,05:15,09:28,Raka Ninne,Raka@yahoo.com,+6288832971623,1963,Huawei,Finance,Astana Anyar
833,19:32,00:13,Rachmawati Iman,Rachmawati@hotmail.com,+6285582912023,1979,TECNO,Cryptocurrency,Sumur Bandung
834,05:01,08:39,Deri Riska,Deri@outlook.com,+6283400734502,1972,Advan,News,Sumur Bandung
835,15:41,16:21,Ahmad Ridwan,Ahmad@outlook.com,+6288580649610,1999,Motorola,Sports,Astana Anyar
836,05:15,10:30,Daniel Yulia,Daniel@gmail.com,+6282404418390,1975,Samsung,Parenting,Bojongloa Kidul
837,13:39,15:13,Israqi saraswati,Israqi@yahoo.com,+6281333576671,1975,Huawei,Career Development,Cidadap
838,03:08,08:38,andrian rani,andrian@hotmail.com,+6287614421381,2002,Nokia,Technology,Bandung Kulon
839,15:43,17:33,ayudhia Ferdinand,ayudhia@outlook.com,+6285665631091,1976,Advan,E-commerce,Regol
840,23:06,00:20,dinda sinta,dinda@outlook.com,+6283077261436,1981,Lenovo,Technology,Kiaracondong
841,14:42,18:11,Ridwan zella,Ridwan@yahoo.com,+6287571642127,1969,Sharp,Home Living,Kiaracondong
842,04:03,09:51,Ckasinta santoso,Ckasinta@gmail.com,+6288493811802,1966,itel,News,Bojongloa Kaler
843,02:34,03:04,Ira irfan,Ira@yahoo.com,+6283739581554,1975,Sharp,Social Media,Gedebage
844,20:04,21:54,arif ari,arif@hotmail.com,+6283018366261,1975,Motorola,Education,Astana Anyar
845,04:03,09:21,Pina Gracia,Pina@gmail.com,+6285164786690,1997,Motorola,Sports,Lengkong
846,23:36,00:21,furqon Diny,furqon@yahoo.com,+6285356689942,1970,ASUS,Finance,Buahbatu
847,09:12,10:43,Regina moch,Regina@hotmail.com,+6289364001966,1991,realme,Movies & Streaming,Arcamanik
848,23:52,04:07,andrian Renaya,andrian@gmail.com,+6287881006245,1970,Advan,Career Development,Andir
849,08:20,13:09,juanita Salma,juanita@outlook.com,+6288086409639,1990,itel,Beauty,Cidadap
850,00:33,02:53,irfan Widi,irfan@hotmail.com,+6286999509510,2000,Motorola,Movies & Streaming,Batununggal
851,17:55,21:39,afgani Bayu,afgani@hotmail.com,+6284935406763,1966,Infinix,Technology,Sukajadi
852,02:55,04:15,Dicky ayudhia,Dicky@outlook.com,+6287738558640,1974,Motorola,E-commerce,Bojongloa Kaler
853,10:58,13:43,Armelia yogie,Armelia@gmail.com,+6289489368893,1980,Sharp,Gaming,Bandung Kulon
854,09:44,13:57,lusiana Peter,lusiana@hotmail.com,+6283769751402,2000,Nokia,Health & Fitness,Cidadap
855,00:24,01:34,furqon sinta,furqon@outlook.com,+6284164658717,1990,Apple,News,Rancasari
856,21:11,22:22,Gina furqon,Gina@gmail.com,+6284211178594,1993,Infinix,Travel,Cicendo
857,04:00,07:20,risma Deri,risma@hotmail.com,+6284722829853,1980,OPPO,Home Living,Mandalajati
858,01:39,02:53,Ajeng hanna,Ajeng@outlook.com,+6288439166786,1974,Motorola,Fashion,Cibiru
859,11:28,15:49,Selisa Saepuloh,Selisa@hotmail.com,+6284953508590,1995,OPPO,E-commerce,Batununggal
860,11:23,14:05,Kania Agus,Kania@hotmail.com,+6286008729285,1985,Google Pixel,Travel,Cinambo
861,05:22,08:51,Kurnia Zaenal,Kurnia@outlook.com,+6282158311490,1974,Xiaomi,E-commerce,Sukasari
862,03:53,05:10,Ninne Diny,Ninne@hotmail.com,+6288357996206,1990,vivo,Beauty,Bandung Kulon
863,19:18,20:04,ahmad Dicky,ahmad@outlook.com,+6282792171471,1996,Huawei,Sports,Babakan Ciparay
864,01:46,05:24,Ckasinta Suherdi,Ckasinta@outlook.com,+6284037039224,1987,ZTE,Music,Sumur Bandung
865,11:58,14:20,Brama Israqi,Brama@outlook.com,+6287619194760,1968,Sharp,E-commerce,Mandalajati
866,08:21,12:42,Diny Avrialy,Diny@outlook.com,+6282398930907,1995,Xiaomi,Technology,Lengkong
867,02:15,06:34,Bella Diny,Bella@outlook.com,+6285285913303,1989,Huawei,Movies & Streaming,Antapani
868,02:52,03:26,moch ayudhia,moch@outlook.com,+6287319845555,1977,itel,Travel,Andir
869,18:18,23:03,Lassandra Dinda,Lassandra@hotmail.com,+6287822051930,1976,itel,Social Media,Rancasari
870,07:29,10:51,Sonia Citra,Sonia@gmail.com,+6285843716772,1963,OPPO,Health & Fitness,Lengkong
871,20:17,22:28,Rendi Bayu,Rendi@outlook.com,+6281414638513,1968,Samsung,Parenting,Regol
872,21:45,22:05,Raka Ninne,Raka@yahoo.com,+6284018577343,1976,Google Pixel,Home Living,Arcamanik
873,12:06,13:35,Meisa lusiana,Meisa@gmail.com,+6286899443070,1976,OPPO,Music,Mandalajati
874,07:33,08:58,Peter Hilda,Peter@yahoo.com,+6284596424983,1977,Sony,E-commerce,Cibeunying Kaler
875,19:58,20:24,Peter Rosyanda,Peter@hotmail.com,+6285980793542,1991,TECNO,Home Living,Batununggal
876,10:45,14:07,suci Adnan,suci@outlook.com,+6283866142535,1983,OPPO,Movies & Streaming,Lengkong
877,11:06,12:36,Raka hasannah,Raka@outlook.com,+6284238557377,1962,Advan,E-commerce,Lengkong
878,14:27,18:41,zella Yulia,zella@gmail.com,+6286949020506,1978,Sony,Automotive,Cidadap
879,17:11,19:57,Annisa winda,Annisa@gmail.com,+6282216278435,1969,ASUS,Music,Sumur Bandung
880,09:42,11:24,ari Jayanti,ari@yahoo.com,+6283996340258,1965,Lenovo,Parenting,Cibiru
881,01:37,05:16,Regina Novianti,Regina@hotmail.com,+6282396645843,1997,Sharp,Travel,Coblong
882,18:28,23:15,Wahyu Regina,Wahyu@outlook.com,+6285400965725,1969,Sony,Cryptocurrency,Rancasari
883,21:52,23:31,Arya Kurnia,Arya@yahoo.com,+6281434713518,1965,Samsung,Social Media,Cibiru
884,08:23,13:42,Yogi Agnes,Yogi@yahoo.com,+6285197535595,1977,Apple,Music,Cibiru
885,18:01,22:35,Diny Selisa,Diny@outlook.com,+6285139814995,1998,OPPO,Parenting,Cicendo
886,21:46,23:32,Nurfa Muhammad,Nurfa@outlook.com,+6287658887165,1994,Lenovo,Fashion,Bandung Kulon
887,00:09,05:22,Muhammad Nur,Muhammad@hotmail.com,+6285722951917,1995,Infinix,Gaming,Sumur Bandung
888,05:17,07:38,Bella Peter,Bella@yahoo.com,+6287263814086,1969,Xiaomi,E-commerce,Bandung Kulon
889,02:32,03:20,andrian Dita,andrian@hotmail.com,+6287575761059,1995,TECNO,Home Living,Cicendo
890,13:57,15:24,suci Jayanti,suci@gmail.com,+6288362066788,1966,itel,Beauty,Arcamanik
891,09:51,11:10,Brama Khansa,Brama@gmail.com,+6284077584773,1982,Lenovo,Parenting,Gedebage
892,20:44,23:08,Meisa Dicky,Meisa@hotmail.com,+6283939132119,2000,Advan,Technology,Buahbatu
893,19:31,20:18,Nadya Sri,Nadya@hotmail.com,+6285445488089,1977,realme,Health & Fitness,Regol
894,16:12,18:34,Mita sukmala,Mita@gmail.com,+6286509555544,1969,realme,Gaming,Cicendo
895,02:31,03:55,Khansa Dinda,Khansa@outlook.com,+6282608216248,1982,TECNO,Beauty,Sumur Bandung
896,10:39,12:23,Rachmawati Rachmawati,Rachmawati@yahoo.com,+6284446040812,1965,itel,Social Media,Panyileukan
897,11:08,13:30,Ghita anggi,Ghita@gmail.com,+6285204113940,1973,Sharp,Fashion,Ujungberung
898,09:30,12:53,Avrialy Nur,Avrialy@outlook.com,+6287697323186,1961,Google Pixel,Travel,Rancasari
899,17:17,21:49,Riska Esya,Riska@gmail.com,+6284541514971,1967,ZTE,E-commerce,Gedebage
900,12:11,15:21,Iman dinda,Iman@gmail.com,+6283117974318,1979,vivo,Parenting,Sukasari
901,09:40,13:54,Adnan Dani,Adnan@gmail.com,+6288210627320,1971,Sharp,Music,Babakan Ciparay
902,12:13,15:58,Bella Putri,Bella@gmail.com,+6284810780290,1983,itel,Gaming,Andir
903,00:43,05:26,yolanda risma,yolanda@hotmail.com,+6284799044494,1980,realme,Gaming,Ujungberung
904,02:27,04:17,Wahyu rani,Wahyu@hotmail.com,+6286225057378,1993,Lenovo,Fashion,Cinambo
905,11:22,12:34,Isnaeni dinda,Isnaeni@hotmail.com,+6281327224198,1979,Apple,Movies & Streaming,Ujungberung
906,22:38,02:25,Nadya Nur,Nadya@gmail.com,+6286468201256,1988,Google Pixel,Automotive,Rancasari
907,12:52,16:23,Suci Zaenal,Suci@gmail.com,+6281398145689,1987,Huawei,Parenting,Bojongloa Kidul
908,00:45,04:00,Bella Muhammad,Bella@outlook.com,+6287865809708,1969,Nokia,Music,Ujungberung
909,04:52,05:04,lusiana Revina,lusiana@outlook.com,+6289402376875,1993,Huawei,Beauty,Rancasari
910,08:30,12:05,Agnes Dhea,Agnes@gmail.com,+6287025353769,1969,Nokia,News,Astana Anyar
911,14:06,18:16,Erwin ristami,Erwin@hotmail.com,+6285004277655,1972,Nokia,Food & Beverage,Bandung Kulon
912,09:45,14:19,Indri ayudhia,Indri@gmail.com,+6287833559401,1968,Huawei,Beauty,Coblong
913,12:06,15:30,Evi Dita,Evi@gmail.com,+6288732454452,1999,Infinix,Health & Fitness,Sumur Bandung
914,02:34,06:59,Nurfa Dwi,Nurfa@gmail.com,+6284739183454,1968,realme,Education,Arcamanik
915,12:10,17:45,Evi Rendi,Evi@gmail.com,+6284776006908,1995,Google Pixel,Beauty,Mandalajati
916,11:01,13:39,Ghita andriyani,Ghita@yahoo.com,+6285396458270,1971,Honor,Sports,Regol
917,05:20,08:05,Nur Muhammad,Nur@hotmail.com,+6286062155913,1962,Nokia,Finance,Bandung Kulon
918,19:59,20:14,saraswati juanita,saraswati@gmail.com,+6287053681348,1965,Sony,Gaming,Kiaracondong
919,18:27,23:56,Erwin Deri,Erwin@outlook.com,+6285739957116,1998,Nokia,Social Media,Cinambo
920,18:51,23:26,Zaenal Bagus,Zaenal@hotmail.com,+6288240301401,1972,Advan,Fashion,Bojongloa Kidul
921,16:42,20:08,Armelia Novianti,Armelia@yahoo.com,+6283334833890,1969,Xiaomi,Technology,Coblong
922,00:14,01:44,Israqi Rendi,Israqi@gmail.com,+6285563283984,1967,Sharp,Technology,Gedebage
923,01:32,06:01,Wahyu Bayu,Wahyu@hotmail.com,+6281001476821,2001,Apple,Gaming,Lengkong
924,12:38,13:16,Novianti Deri,Novianti@gmail.com,+6283102200166,1999,Sony,Fashion,Kiaracondong
925,01:13,03:33,Mita Jayanti,Mita@gmail.com,+6285087516748,1996,Nokia,Health & Fitness,Batununggal
926,22:33,01:52,risma Hanasira,risma@outlook.com,+6287535396693,1980,OPPO,News,Sukasari
927,19:00,00:24,Ira ayudhia,Ira@outlook.com,+6282576006098,1986,Lenovo,Sports,Mandalajati
928,05:32,07:19,delsa Esya,delsa@gmail.com,+6289518654122,1972,Lenovo,Technology,Sumur Bandung
929,01:59,05:22,Rendi Neneng,Rendi@yahoo.com,+6286502265006,1961,Xiaomi,Cryptocurrency,Sumur Bandung
930,05:35,10:05,Diny Rizky,Diny@hotmail.com,+6281623856431,1963,OPPO,Parenting,Cibiru
931,01:00,03:14,robbi Deri,robbi@gmail.com,+6284901464505,1985,Xiaomi,Finance,Rancasari
932,05:25,07:13,Syahdan Hilmy,Syahdan@hotmail.com,+6286958069045,1984,Motorola,Travel,Astana Anyar
933,12:13,13:55,sukmala lusiana,sukmala@yahoo.com,+6285163896524,1986,Apple,Movies & Streaming,Ujungberung
934,23:44,00:32,Salma Revina,Salma@outlook.com,+6287232062002,1966,Apple,Travel,Cibiru
935,19:40,21:28,Ichsan ristami,Ichsan@hotmail.com,+6282013370025,1976,realme,Automotive,Sumur Bandung
936,06:06,11:20,agung Erwin,agung@gmail.com,+6281890547965,1981,vivo,Gaming,Cibeunying Kaler
937,03:12,04:44,suci sukmala,suci@yahoo.com,+6283543625692,1984,Xiaomi,Career Development,Bandung Kidul
938,23:30,00:11,Gina Rida,Gina@hotmail.com,+6284027450221,1990,itel,Gaming,Rancasari
939,14:20,19:30,Dani Siti,Dani@hotmail.com,+6282763191008,1965,Google Pixel,Fashion,Bandung Kulon
940,22:36,03:55,saputra Syahdan,saputra@hotmail.com,+6287091523942,1971,ASUS,Parenting,Mandalajati
941,15:21,17:52,Ana Adi,Ana@outlook.com,+6283529054675,1997,Lenovo,News,Batununggal
942,22:50,23:04,delsa Rivani,delsa@gmail.com,+6282117712974,1995,Infinix,Finance,Cicendo
943,19:14,00:38,Jayanti Saepuloh,Jayanti@gmail.com,+6287089129922,1962,itel,Home Living,Regol
944,10:04,12:27,alamda windi,alamda@yahoo.com,+6283265628099,1995,Advan,Beauty,Cicendo
945,16:30,21:05,ari Agnes,ari@hotmail.com,+6284168867517,1992,Advan,Sports,Sumur Bandung
946,07:57,12:35,Aulia Lucky,Aulia@outlook.com,+6288176238875,1976,TECNO,Education,Batununggal
947,15:59,16:14,Ana ayudhia,Ana@yahoo.com,+6289477920334,1966,Sony,Finance,Antapani
948,06:29,11:11,Evi furqon,Evi@outlook.com,+6287947982254,1972,Lenovo,Movies & Streaming,Sukajadi
949,13:14,14:42,sukmala Putri,sukmala@hotmail.com,+6285659900260,1965,itel,Home Living,Ujungberung
950,14:22,19:56,alamda ari,alamda@yahoo.com,+6283115288523,1981,realme,Home Living,Ujungberung
951,13:34,18:51,Ghita Diny,Ghita@gmail.com,+6287739455565,1968,Lenovo,Cryptocurrency,Coblong
952,19:09,20:34,indah Rizky,indah@hotmail.com,+6285855460529,1975,Honor,Sports,Mandalajati
953,02:04,06:28,ayudhia Dhea,ayudhia@gmail.com,+6282790672625,1987,OPPO,E-commerce,Regol
954,20:32,22:53,Widi Revina,Widi@hotmail.com,+6281127571237,1969,Samsung,Career Development,Cibeunying Kidul
955,22:47,23:03,Kirana Esya,Kirana@outlook.com,+6288060829719,1973,Nokia,News,Coblong
956,23:09,00:42,Sri Dwi,Sri@hotmail.com,+6282389351172,1986,Huawei,News,Cibiru
957,03:44,06:17,Citra Rosyanda,Citra@outlook.com,+6282415132326,1997,vivo,E-commerce,Coblong
958,15:30,17:56,hasannah ayudhia,hasannah@hotmail.com,+6281830177417,1971,Motorola,Technology,Kiaracondong
959,20:28,21:05,zella Deri,zella@yahoo.com,+6287164193189,1986,ASUS,Social Media,Buahbatu
960,15:21,18:32,Maulana Annisa,Maulana@outlook.com,+6287201603048,1977,TECNO,Gaming,Cidadap
961,05:24,07:36,Aulia Armelia,Aulia@gmail.com,+6289217397042,1967,Infinix,E-commerce,Sumur Bandung
962,22:08,00:26,Rendi Ferdinand,Rendi@hotmail.com,+6288103333551,1988,Sharp,Gaming,Lengkong
963,19:36,22:06,wendyna indah,wendyna@yahoo.com,+6281918900758,2002,Lenovo,Sports,Antapani
964,03:01,08:26,Israqi Aulia,Israqi@yahoo.com,+6285947076319,1998,Xiaomi,Education,Bandung Wetan
965,14:55,18:42,Ristya Mariam,Ristya@hotmail.com,+6282978765848,1960,ZTE,Sports,Cibeunying Kaler
966,21:34,22:07,arief juanita,arief@outlook.com,+6282852544512,2000,itel,Finance,Cibiru
967,20:09,21:39,Putri Putri,Putri@outlook.com,+6287522023441,1992,itel,News,Sukajadi
968,09:57,14:23,Riska Ichsan,Riska@outlook.com,+6285578150450,1960,Honor,Finance,Astana Anyar
969,20:20,01:37,Bagus Salma,Bagus@gmail.com,+6281567507737,1977,Sharp,Education,Antapani
970,15:08,20:33,Wahyu Rachmawati,Wahyu@outlook.com,+6281895805323,1975,Sony,Social Media,Cicendo
971,00:20,02:46,Adi Selisa,Adi@outlook.com,+6288769882765,1979,TECNO,News,Sukajadi
972,13:11,18:21,Susanti Avrialy,Susanti@hotmail.com,+6286834003797,1962,Samsung,Fashion,Cinambo
973,08:01,12:27,Salma Esya,Salma@gmail.com,+6288128086789,1961,Motorola,Home Living,Lengkong
974,06:33,09:15,Ranti Ferdinand,Ranti@hotmail.com,+6288782907495,1987,Samsung,Career Development,Cibeunying Kidul
975,21:16,22:52,dinda yogie,dinda@gmail.com,+6281350102307,1999,Advan,Cryptocurrency,Sukajadi
976,18:34,23:15,andrian Peter,andrian@gmail.com,+6281288818449,1994,Motorola,Beauty,Cibiru
977,16:24,19:51,Kania Dita,Kania@gmail.com,+6282235674395,1990,Xiaomi,Movies & Streaming,Cibeunying Kidul
